User_ID,Attempt_Number,H_mean_ms,H_median_ms,H_std_ms,F_mean_ms,F_median_ms,F_std_ms,T_total_ms,Drift_Level
DSU-SYN-25,32,116.084,113.748,25.833,110.829,82.144,22.065,1728.826,0.802184
DSU-SYN-25,33,112.506,120.716,28.951,110.794,78.657,20.874,1851.862,0.832018
DSU-SYN-25,34,119.538,102.187,29.449,112.324,98.951,20.838,1670.471,0.858149
DSU-SYN-25,35,113.991,107.88,30.884,94.322,89.011,26.136,1834.715,0.880797
DSU-SYN-25,36,123.806,105.506,25.132,119.674,92.697,22.911,1761.775,0.90025
DSU-SYN-25,37,120.127,108.284,32.186,127.782,95.325,21.135,1667.663,0.916827
DSU-SYN-25,38,111.454,122.041,26.714,109.499,96.634,26.487,1835.259,0.930862
DSU-SYN-25,39,118.065,114.837,27.776,108.541,95.41,23.294,2001.986,0.942676
DSU-SYN-25,40,122.461,120.413,26.715,115.353,88.799,23.861,1903.939,0.952574
DSU-SYN-25,41,120.665,126.842,33.004,119.447,97.888,27.316,1757.634,0.960834
DSU-SYN-25,42,127.39,109.973,28.057,115.903,100.839,20.052,1824.404,0.967705
DSU-SYN-25,43,121.129,114.1,31.631,133.275,96.069,21.122,1771.237,0.973403
DSU-SYN-25,44,119.1,110.416,30.688,115.476,90.869,27.942,1811.926,0.978119
DSU-SYN-25,45,120.199,118.383,31.768,120.515,96.296,25.624,1818.018,0.982014
DSU-SYN-25,46,125.445,119.769,33.336,102.909,88.347,25.068,1679.944,0.985226
DSU-SYN-25,47,123.362,120.592,28.126,110.397,87.398,21.717,1831.853,0.987872
DSU-SYN-25,48,117.527,111.643,28.9,111.327,105.131,22.045,1891.076,0.990048
DSU-SYN-25,49,118.089,112.416,25.325,103.637,86.68,23.497,1942.855,0.991837
DSU-SYN-25,50,112.067,112.645,26.176,111.512,100.406,21.927,1864.637,0.993307
DSU-SYN-26,1,114.494,119.386,26.94,84.472,78.914,32.615,1878.011,0.008163
DSU-SYN-26,2,100.414,118.004,28.555,86.826,88.903,32.765,1821.251,0.009952
DSU-SYN-26,3,111.956,112.802,25.558,64.434,83.537,29.527,1870.97,0.012128
DSU-SYN-26,4,97.481,113.979,30.048,77.485,86.467,30.2,1841.624,0.014774
DSU-SYN-26,5,110.371,122.037,29.119,78.851,81.327,33.198,1773.397,0.017986
DSU-SYN-26,6,106.575,115.414,28.649,77.765,73.042,32.924,1913.542,0.021881
DSU-SYN-26,7,98.589,119.272,31.638,87.5,81.748,29.283,1853.136,0.026597
DSU-SYN-26,8,108.891,118.009,28.508,77.554,86.898,32.843,1863.235,0.032295
DSU-SYN-26,9,108.331,126.05,27.431,91.889,80.095,34.467,1937.574,0.039166
DSU-SYN-26,10,106.459,126.108,30.205,79.119,82.419,34.561,1918.331,0.047426
DSU-SYN-26,11,102.813,117.285,29.59,81.555,99.009,32.355,1852.359,0.057324
DSU-SYN-26,12,114.27,116.368,31.657,74.854,82.377,34.443,1970.144,0.069138
DSU-SYN-26,13,104.702,113.997,30.626,81.431,83.768,34.07,1826.354,0.083173
DSU-SYN-26,14,99.039,112.239,29.314,74.353,83.928,28.469,1984.21,0.09975
DSU-SYN-26,15,120.042,113.804,30.026,80.199,84.244,36.539,1842.582,0.119203
DSU-SYN-26,16,108.194,114.79,32.361,66.88,83.896,32.011,1835.769,0.141851
DSU-SYN-26,17,114.412,125.983,26.093,99.596,78.536,35.457,1900.371,0.167982
DSU-SYN-26,18,108.113,118.463,29.685,88.942,82.151,31.776,1844.887,0.197816
DSU-SYN-26,19,105.162,117.029,27.059,85.911,90.94,32.804,2047.136,0.231475
DSU-SYN-26,20,100.86,124.137,30.134,94.15,93.393,32.247,1932.257,0.268941
DSU-SYN-26,21,108.931,125.598,25.622,94.821,89.777,31.614,1916.219,0.310026
DSU-SYN-26,22,112.653,129.814,38.62,98.454,87.411,34.593,1992.925,0.354344
DSU-SYN-26,23,109.669,117.869,30.608,97.014,82.071,31.413,1999.968,0.401312
DSU-SYN-26,24,115.383,132.133,27.477,107.356,83.491,28.348,1970.415,0.450166
DSU-SYN-26,25,110.399,125.755,31.066,93.164,88.661,34.712,1967.275,0.5
DSU-SYN-26,26,122.486,125.944,29.083,85.309,93.68,30.666,1909.942,0.549834
DSU-SYN-26,27,120.485,118.837,35.264,97.468,95.426,31.458,2072.601,0.598688
DSU-SYN-26,28,118.678,125.14,32.463,87.447,86.817,31.441,2057.653,0.645656
DSU-SYN-26,29,119.474,134.614,29.881,101.967,96.832,32.07,2073.453,0.689974
DSU-SYN-26,30,119.9,126.963,32.487,98.645,97.415,33.569,1967.46,0.731059
DSU-SYN-26,31,121.278,126.769,30.015,98.802,103.49,35.222,2032.866,0.768525
DSU-SYN-26,32,118.654,134.567,26.739,105.771,88.515,31.361,2044.145,0.802184
DSU-SYN-26,33,132.898,140.313,34.643,103.783,89.182,35.416,2050.649,0.832018
DSU-SYN-26,34,118.434,133.17,31.827,107.434,89.263,35.322,2035.397,0.858149
DSU-SYN-26,35,120.877,134.327,30.323,103.702,100.058,33.578,2070.788,0.880797
DSU-SYN-26,36,122.503,129.314,33.229,101.475,98.053,39.286,2138.63,0.90025
DSU-SYN-26,37,121.66,134.181,30.725,100.889,100.132,32.264,2141.652,0.916827
DSU-SYN-26,38,121.298,131.927,31.939,121.573,98.357,30.268,2006.752,0.930862
DSU-SYN-26,39,127.836,140.6,31.715,111.752,107.019,35.016,2104.06,0.942676
DSU-SYN-26,40,125.122,138.483,34.461,100.235,101.722,40.484,2142.846,0.952574
DSU-SYN-26,41,128.713,136.944,34.191,105.13,108.317,37.362,2146.212,0.960834
DSU-SYN-26,42,121.021,136.296,33.374,102.779,119.142,31.747,2196.896,0.967705
DSU-SYN-26,43,120.279,135.126,39.991,98.98,98.841,35.575,2072.205,0.973403
DSU-SYN-26,44,129.097,131.883,35.228,96.883,92.437,35.066,2023.129,0.978119
DSU-SYN-26,45,132.339,126.976,31.018,107.425,99.838,31.858,2276.89,0.982014
DSU-SYN-26,46,119.797,133.702,33.105,109.276,106.194,33.601,2112.249,0.985226
DSU-SYN-26,47,123.718,138.476,30.72,117.181,98.918,35.657,2054.651,0.987872
DSU-SYN-26,48,118.401,130.398,31.225,102.635,97.643,37.427,2081.694,0.990048
DSU-SYN-26,49,120.455,132.837,36.142,106.449,102.954,32.113,2057.05,0.991837
DSU-SYN-26,50,118.559,141.363,34.994,100.022,100.196,33.639,2075.471,0.993307
DSU-SYN-27,1,102.517,109.985,35.387,114.182,90.402,20.59,1526.594,0.008163
DSU-SYN-27,2,103.237,109.71,34.268,109.145,84.155,19.237,1678.536,0.009952
DSU-SYN-27,3,93.118,120.685,29.738,98.331,78.111,14.802,1603.126,0.012128
DSU-SYN-27,4,95.143,112.385,33.052,102.794,81.069,15.681,1530.979,0.014774
DSU-SYN-27,5,113.263,115.489,29.57,103.226,82.486,19.278,1529.792,0.017986
DSU-SYN-27,6,103.113,106.902,27.855,109.203,75.808,20.792,1559.296,0.021881
DSU-SYN-27,7,91.408,112.302,26.061,111.246,81.422,23.617,1636.702,0.026597
DSU-SYN-27,8,95.347,101.753,28.414,99.884,93.982,18.988,1628.759,0.032295
DSU-SYN-27,9,99.349,111.082,30.254,114.001,85.035,16.399,1679.057,0.039166
DSU-SYN-27,10,99.458,109.852,23.302,111.35,83.937,19.327,1539.761,0.047426
DSU-SYN-27,11,98.225,110.459,31.583,111.596,82.142,21.491,1565.4,0.057324
DSU-SYN-27,12,98.792,113.512,27.084,109.418,74.512,16.599,1433.164,0.069138
DSU-SYN-27,13,100.69,120.821,30.259,112.192,98.159,20.237,1525.118,0.083173
DSU-SYN-27,14,98.727,113.074,29.05,105.347,90.289,21.862,1468.374,0.09975
DSU-SYN-27,15,98.124,111.101,32.226,115.982,100.978,18.214,1560.391,0.119203
DSU-SYN-27,16,105.565,110.418,30.486,107.131,69.489,19.782,1583.521,0.141851
DSU-SYN-27,17,109.449,114.327,27.83,108.648,73.195,16.556,1648.611,0.167982
DSU-SYN-27,18,102.393,119.449,26.196,109.398,83.485,22.098,1660.17,0.197816
DSU-SYN-27,19,107.447,123.149,30.358,119.604,80.746,17.148,1675.866,0.231475
DSU-SYN-27,20,97.386,118.98,31.715,118.848,87.404,20.147,1670.062,0.268941
DSU-SYN-27,21,102.336,113.325,32.849,113.145,86.139,19.973,1758.358,0.310026
DSU-SYN-27,22,104.232,115.294,27.611,114.042,93.41,22.456,1667.61,0.354344
DSU-SYN-27,23,112.072,122.155,34.893,121.235,99.828,20.139,1581.231,0.401312
DSU-SYN-27,24,111.49,123.281,36.275,124.092,103.058,22.318,1704.798,0.450166
DSU-SYN-27,25,102.144,121.816,31.213,118.77,92.709,22.157,1696.918,0.5
DSU-SYN-27,26,114.641,107.557,33.313,125.812,104.599,23.017,1836.623,0.549834
DSU-SYN-27,27,111.69,122.066,34.401,119.653,89.662,20.104,1655.487,0.598688
DSU-SYN-27,28,114.333,122.954,32.407,117.305,98.326,23.541,1668.292,0.645656
DSU-SYN-27,29,106.05,128.468,30.087,124.965,105.883,25.824,1812.375,0.689974
DSU-SYN-27,30,116.772,135.694,27.89,119.798,102.094,21.105,1859.833,0.731059
DSU-SYN-27,31,113.706,125.768,33.223,120.273,94.47,22.783,1730.069,0.768525
DSU-SYN-27,32,119.274,128.981,36.823,117.375,88.229,22.236,1997.303,0.802184
DSU-SYN-27,33,121.376,123.48,35.282,129.171,90.812,25.796,1791.617,0.832018
DSU-SYN-27,34,115.062,126.841,37.21,120.849,89.303,23.289,1668.12,0.858149
DSU-SYN-27,35,114.418,133.064,35.907,132.132,103.72,28.603,1776.794,0.880797
DSU-SYN-27,36,118.264,125.289,36.947,125.937,110.7,21.332,1922.305,0.90025
DSU-SYN-27,37,119.537,127.616,35.992,128.238,102.854,22.211,1779.668,0.916827
DSU-SYN-27,38,115.149,119.615,36.81,119.569,99.693,24.407,1891.748,0.930862
DSU-SYN-27,39,108.164,127.784,35.912,127.552,109.3,20.782,1693.101,0.942676
DSU-SYN-27,40,121.267,125.736,30.415,126.506,108.817,19.72,2003.023,0.952574
DSU-SYN-27,41,113.174,129.006,31.804,127.889,100.796,19.189,2039.79,0.960834
DSU-SYN-27,42,115.011,126.222,37.308,138.676,108.495,19.939,1859.016,0.967705
DSU-SYN-27,43,108.183,133.305,30.825,123.096,101.831,24.078,1827.487,0.973403
DSU-SYN-27,44,125.27,132.498,36.548,120.643,112.141,20.978,1968.795,0.978119
DSU-SYN-27,45,127.856,131.515,37.536,109.607,100.852,25.758,1913.051,0.982014
DSU-SYN-27,46,111.704,127.541,28.63,130.654,90.787,25.842,1932.09,0.985226
DSU-SYN-27,47,115.479,131.664,34.442,129.685,95.256,24.583,1735.21,0.987872
DSU-SYN-27,48,108.74,128.487,34.467,129.915,98.286,27.75,1861.988,0.990048
DSU-SYN-27,49,119.086,130.115,37.511,131.777,104.871,24.883,1723.56,0.991837
DSU-SYN-27,50,109.014,128.775,34.517,131.832,102.368,24.504,1764.532,0.993307
DSU-SYN-28,1,124.904,112.126,28.11,68.545,101.252,15.827,1614.551,0.008163
DSU-SYN-28,2,129.465,120,23.037,75.82,90.19,15.27,1650.171,0.009952
DSU-SYN-28,3,127.831,121.105,28.668,79.831,97.601,16.833,1611.782,0.012128
DSU-SYN-28,4,118.47,114.724,27.397,79.254,117.683,16.162,1634.624,0.014774
DSU-SYN-28,5,118.016,117.069,26.323,85.1,96.661,19.062,1614.223,0.017986
DSU-SYN-28,6,118.2,115.817,26.255,80.56,102.79,18.97,1627.861,0.021881
DSU-SYN-28,7,116.686,121.861,25.493,84.703,107.429,19.107,1575.296,0.026597
DSU-SYN-28,8,125.309,121.009,26.472,76.962,103.026,20.844,1624.398,0.032295
DSU-SYN-28,9,117.246,121.671,25.376,81.783,100.689,14.907,1656.375,0.039166
DSU-SYN-28,10,128.237,122.723,27.628,68.816,107.61,20.692,1568.945,0.047426
DSU-SYN-28,11,121.904,120.872,29.083,77.969,105.098,15.224,1583.174,0.057324
DSU-SYN-28,12,115.734,115.441,31.211,93.503,101.789,18.159,1644.176,0.069138
DSU-SYN-28,13,128.675,112.366,26.079,90.075,94.388,17.942,1664.825,0.083173
DSU-SYN-28,14,128.022,117.354,27.784,85.478,112.762,19.568,1665.983,0.09975
DSU-SYN-28,15,134.594,118.084,24.376,83.759,107.84,20.868,1667.919,0.119203
DSU-SYN-28,16,120.122,120.945,30.88,75.351,100.367,19.092,1632.665,0.141851
DSU-SYN-28,17,129.074,123.924,29.008,77.47,92.483,20.826,1653.929,0.167982
DSU-SYN-28,18,137.563,131.667,33.048,78.347,106.371,22.473,1751.379,0.197816
DSU-SYN-28,19,127.206,129.246,28.238,85.496,94.401,22.049,1690.163,0.231475
DSU-SYN-28,20,131.976,124.701,28.873,85.278,109.097,20.097,1617.768,0.268941
DSU-SYN-28,21,133.236,120.219,25.311,80.322,106.899,20.526,1582.669,0.310026
DSU-SYN-28,22,129.271,130.908,27.71,86.438,112.344,22.942,1816.775,0.354344
DSU-SYN-28,23,118.172,134.575,30.66,103.233,102.331,16.742,1759.848,0.401312
DSU-SYN-28,24,131.537,130.055,31.996,89.015,106.558,22.662,1756.056,0.450166
DSU-SYN-28,25,132.111,132.87,32.702,97.139,107.989,16.215,1778.575,0.5
DSU-SYN-28,26,130.918,127.932,28.119,91.607,103.76,18.572,1889.488,0.549834
DSU-SYN-28,27,130.739,129.462,32.422,98.292,115.742,22.736,1869.236,0.598688
DSU-SYN-28,28,143.298,132.431,25.673,90.669,116.09,20.609,1946.053,0.645656
DSU-SYN-28,29,136.915,131.53,33.295,93.718,113.856,24.61,1742.883,0.689974
DSU-SYN-28,30,136.544,135.989,30.849,104.523,104.164,18.31,1912.145,0.731059
DSU-SYN-28,31,142.974,131.551,31.869,101.014,109.486,20.925,1882.787,0.768525
DSU-SYN-28,32,143.771,127.294,30.538,95.818,117.55,22.812,1841.392,0.802184
DSU-SYN-28,33,146.03,130.964,30.449,88.391,111.357,24.249,1910.997,0.832018
DSU-SYN-28,34,143.255,136.886,36.527,94.028,106.445,20.443,1847.138,0.858149
DSU-SYN-28,35,135.794,135.007,34.55,108.251,119.641,28.517,1878.242,0.880797
DSU-SYN-28,36,132.853,140.154,26.917,94.911,120.124,22.99,1895.657,0.90025
DSU-SYN-28,37,135.41,135.133,34.104,99.925,112.354,20.197,1857.326,0.916827
DSU-SYN-28,38,143.528,137.158,29.662,86.85,120.136,21.13,1966.442,0.930862
DSU-SYN-28,39,137.999,130.713,32.104,114.52,122.346,23.765,1946.871,0.942676
DSU-SYN-28,40,133.202,130.219,25.493,110.971,127.215,24.448,1934.179,0.952574
DSU-SYN-28,41,134.348,134.883,36.291,101.562,114.828,19.105,2023.821,0.960834
DSU-SYN-28,42,141.879,127.319,29.533,93.26,117.562,24.047,1894.035,0.967705
DSU-SYN-28,43,146.218,136.599,34.528,98.907,136.739,22.142,1867.737,0.973403
DSU-SYN-28,44,137.286,135.235,27.596,102.921,107.129,23.977,1837.797,0.978119
DSU-SYN-28,45,140.581,139.383,37.674,94.772,117.737,21.78,1872.662,0.982014
DSU-SYN-28,46,138.97,140.538,30.71,114.806,121.199,21.078,1908.848,0.985226
DSU-SYN-28,47,138.584,140.466,27.846,93.323,115.207,25.321,2021.625,0.987872
DSU-SYN-28,48,149.535,139.154,31.746,106.184,111.933,19.011,1966.528,0.990048
DSU-SYN-28,49,137.636,136.211,32.261,102.945,124.462,25.711,1950.15,0.991837
DSU-SYN-28,50,140.481,137.102,30.479,100.31,134.574,24.092,1968.458,0.993307
DSU-SYN-29,1,109.339,98.512,29.915,87.495,85.841,34.657,1907.772,0.008163
DSU-SYN-29,2,114.315,92.871,30.26,77.506,80.28,31.946,1697.396,0.009952
DSU-SYN-29,3,117.076,88.668,26.855,81.699,84.867,31.229,1815.228,0.012128
DSU-SYN-29,4,112.688,91.296,26.114,89.526,72.058,31.585,1787.915,0.014774
DSU-SYN-29,5,115.138,86.317,26.813,82.493,91.169,32.943,1738.857,0.017986
DSU-SYN-29,6,110.676,98.089,25.08,82.721,84.771,31.165,2011.572,0.021881
DSU-SYN-29,7,111.135,95.992,26.189,86.463,90.145,30.679,1820.455,0.026597
DSU-SYN-29,8,108.825,88.124,30.725,80.098,70.553,36.586,1769.847,0.032295
DSU-SYN-29,9,112.193,102.174,27.812,82.593,77.803,28.115,1816.408,0.039166
DSU-SYN-29,10,115.388,95.646,27.004,83.877,74.314,33.387,1841.831,0.047426
DSU-SYN-29,11,123.62,94.334,25.899,83.669,83.568,33.365,1835.385,0.057324
DSU-SYN-29,12,107.665,86.331,28.97,92.532,86.247,34.361,1907.943,0.069138
DSU-SYN-29,13,115.551,90.689,28.87,91.784,89.231,34.257,1808.879,0.083173
DSU-SYN-29,14,113.504,94.467,28.335,91.914,72.3,32.533,1840.666,0.09975
DSU-SYN-29,15,108.008,98.769,26.747,83.192,97.865,35.063,1892.28,0.119203
DSU-SYN-29,16,117.177,94.995,33.668,90.646,82.728,29.133,1898.539,0.141851
DSU-SYN-29,17,115.464,89.144,29.869,84.793,90.932,33.847,1824.121,0.167982
DSU-SYN-29,18,119.445,94.336,27.861,83.87,95.131,32.167,1971.721,0.197816
DSU-SYN-29,19,125.804,93.738,21.806,94.071,86.966,30.844,1844.538,0.231475
DSU-SYN-29,20,115.487,104.592,29.692,96.33,92.733,32.394,1869.663,0.268941
DSU-SYN-29,21,121.108,102.947,31.985,87.963,91.64,34.8,1882.435,0.310026
DSU-SYN-29,22,113.423,95.612,29.108,94.481,99.029,30.136,1880.794,0.354344
DSU-SYN-29,23,118.154,104.462,28.621,88.962,83.943,34.931,1925.401,0.401312
DSU-SYN-29,24,117.553,100.07,32.998,86.586,88.342,37.059,1956.659,0.450166
DSU-SYN-29,25,125.069,104.273,30.336,91.622,99.378,37.043,2042.198,0.5
DSU-SYN-29,26,116.69,109.686,29.774,90.278,94.369,36.425,2019.088,0.549834
DSU-SYN-29,27,122.219,108.229,31.258,92.445,92.114,35.577,1990.135,0.598688
DSU-SYN-29,28,117.464,109.122,29.937,106.469,88.884,34.297,1961.004,0.645656
DSU-SYN-29,29,120.262,103.25,35.782,98.751,93.438,30.364,1902.802,0.689974
DSU-SYN-29,30,123.197,103.255,30.996,85.162,98.46,37.677,2149.222,0.731059
DSU-SYN-29,31,117.081,103.091,29.605,100.494,92.44,39.471,2049.909,0.768525
DSU-SYN-29,32,126.544,115.668,31.865,102.762,95.927,31.98,2014.235,0.802184
DSU-SYN-29,33,138.631,111.406,32.738,95.158,106.496,32.138,1956.217,0.832018
DSU-SYN-29,34,125.372,118.484,36.924,98.884,97.506,31.541,2079.212,0.858149
DSU-SYN-29,35,129.384,113.067,34.567,100.905,105.341,33.985,2118.137,0.880797
DSU-SYN-29,36,126.388,111.767,33.332,102.93,107.161,31.892,2011.836,0.90025
DSU-SYN-29,37,127.873,102.551,31.45,100.634,110.583,36.244,2163.414,0.916827
DSU-SYN-29,38,130.984,107.342,32.87,107.567,110.166,35.616,1980.238,0.930862
DSU-SYN-29,39,121.099,108.601,26.749,114.221,106.824,34.407,2021.433,0.942676
DSU-SYN-29,40,135.007,104.843,30.096,99.073,104.124,37.59,2185.565,0.952574
DSU-SYN-29,41,135.24,110.564,35.234,99.824,92.68,34.395,2048.117,0.960834
DSU-SYN-29,42,126.979,105.887,31.563,107.721,114.034,31.788,2016.475,0.967705
DSU-SYN-29,43,126.284,114.615,32.232,99.782,108.157,38.517,2107.013,0.973403
DSU-SYN-29,44,126.245,112.222,32.184,102.784,100.876,38.458,2127.233,0.978119
DSU-SYN-29,45,135.575,117.623,33.934,101.277,110.271,37.326,2293.145,0.982014
DSU-SYN-29,46,132.005,114.487,33.528,103.792,102.54,36.911,2148.355,0.985226
DSU-SYN-29,47,136.274,112.591,31.658,102.484,96.208,40.34,2074.785,0.987872
DSU-SYN-29,48,135.378,112.468,33.585,103.788,99.463,33.774,2234.312,0.990048
DSU-SYN-29,49,131.143,116.744,36.297,102.067,106.766,36.316,2032.852,0.991837
DSU-SYN-29,50,129.672,114.082,31.594,102.615,103.214,41.488,1985.914,0.993307
DSU-SYN-30,1,115.382,72.278,26.195,71.707,68.323,22.455,1755.328,0.008163
DSU-SYN-30,2,118.37,79.921,29.846,70.137,67.321,21.899,1685.749,0.009952
DSU-SYN-30,3,105.098,63.502,27.99,75.25,57.307,23.275,1754.152,0.012128
DSU-SYN-30,4,119.74,75.517,25.163,76.269,68.472,19.302,1643.343,0.014774
DSU-SYN-30,5,113.552,68.717,30.647,71.147,74.863,15.374,1754.689,0.017986
DSU-SYN-30,6,120.268,69.34,27.466,71.258,60.49,21.313,1655.743,0.021881
DSU-SYN-30,7,112.651,76.457,27.349,67.779,70.868,22.547,1674.954,0.026597
DSU-SYN-30,8,106.838,69.22,29.278,75.559,69.542,19.93,1684.815,0.032295
DSU-SYN-30,9,118.026,71.336,28.415,64.757,61.52,23.297,1701.468,0.039166
DSU-SYN-30,10,117.653,62.597,26.59,73.21,75.559,17.886,1801.055,0.047426
DSU-SYN-30,11,119.044,70.822,27.103,75.306,56.413,19.712,1846.383,0.057324
DSU-SYN-30,12,116.585,73.859,28.378,78.201,70.173,19.509,1868.03,0.069138
DSU-SYN-30,13,120.806,78.281,26.057,68.903,63.859,21.11,1641.015,0.083173
DSU-SYN-30,14,116.996,81.631,29.686,71.333,61.384,21.778,1759.052,0.09975
DSU-SYN-30,15,117.088,78.552,31.07,69.024,67.869,20.201,1768.714,0.119203
DSU-SYN-30,16,119.603,80.817,31.948,78.869,66.332,20.573,1660.98,0.141851
DSU-SYN-30,17,122.45,74.812,29.844,80.964,60.043,19.006,1898.544,0.167982
DSU-SYN-30,18,117.74,74.056,28.41,84.064,73.718,17.775,1913.602,0.197816
DSU-SYN-30,19,121.725,76.802,25.911,84.611,71.643,17.937,1793.055,0.231475
DSU-SYN-30,20,133.199,78.321,27.219,73.061,80.167,23.858,1919.061,0.268941
DSU-SYN-30,21,119.549,85.248,27.155,80.991,72.078,25.367,1855.184,0.310026
DSU-SYN-30,22,115.978,80.096,25.302,67.065,76.23,21.161,1827.862,0.354344
DSU-SYN-30,23,124.106,87.607,31.059,93.592,75.198,23.05,1877.079,0.401312
DSU-SYN-30,24,114.403,86.281,23.849,79.581,73.296,20.526,1843.285,0.450166
DSU-SYN-30,25,130.924,87.918,28.492,81.377,66.493,24.472,1872.376,0.5
DSU-SYN-30,26,112.792,83.799,31.548,91.07,74.712,21.987,2043.847,0.549834
DSU-SYN-30,27,123.537,87.772,29.341,90.505,67.395,21.969,1834.885,0.598688
DSU-SYN-30,28,121.324,91.272,29.389,91.709,86.172,23.252,2003.118,0.645656
DSU-SYN-30,29,127.802,86.4,33.013,99.414,74.131,21.109,1875.596,0.689974
DSU-SYN-30,30,130.858,92.204,29.996,76.462,74.728,25.049,1954.505,0.731059
DSU-SYN-30,31,127.462,84.615,34.057,92.161,83.045,24.235,2007.121,0.768525
DSU-SYN-30,32,129.459,83.197,32.62,95.592,87.13,25.019,1912.945,0.802184
DSU-SYN-30,33,123.647,86.199,32.307,90.766,74.053,21.279,1842.567,0.832018
DSU-SYN-30,34,112.577,88.186,37.762,102.855,75.449,24.588,1894.782,0.858149
DSU-SYN-30,35,122.021,83.265,31.509,91.478,83.288,25.967,1980.515,0.880797
DSU-SYN-30,36,129.113,84.133,28.806,84.006,86.056,23.546,1878.954,0.90025
DSU-SYN-30,37,128.915,83.657,36.4,89.892,86.581,27.182,1948.061,0.916827
DSU-SYN-30,38,129.863,92.921,32.606,95.84,74.795,25.904,1985.085,0.930862
DSU-SYN-30,39,131.443,94.966,34.048,96.026,86.862,26.29,2127.346,0.942676
DSU-SYN-30,40,129.703,91.364,34.754,91.209,75.195,25.843,2011.208,0.952574
DSU-SYN-30,41,123.985,93.196,36.042,84.555,89.506,18.302,2000.088,0.960834
DSU-SYN-30,42,139.349,89.175,32.723,99.061,73.211,24.854,2034.664,0.967705
DSU-SYN-30,43,139.56,84.74,31.572,89.04,77.417,27.516,2033.744,0.973403
DSU-SYN-30,44,127.556,88.415,31.141,91.871,76.131,24.071,2008.149,0.978119
DSU-SYN-30,45,126.615,91.849,33.168,91.459,82.931,30.13,2182.892,0.982014
DSU-SYN-30,46,125.191,86.56,29.936,101.212,81.469,25.346,2175.213,0.985226
DSU-SYN-30,47,130.457,94.711,33.898,91.399,90.268,22.634,2130.011,0.987872
DSU-SYN-30,48,127.611,88.829,29.886,89.43,81.396,18.689,2020.539,0.990048
DSU-SYN-30,49,128.04,95.201,33.674,90.769,81.241,24.188,2141.426,0.991837
DSU-SYN-30,50,126.495,87.679,29.802,86.155,85.864,25.288,2127.643,0.993307
DSU-SYN-31,1,121.345,94.216,28.008,76.838,68.102,31.79,1907.607,0.008163
DSU-SYN-31,2,119.426,76.567,29.081,79.672,76.773,28.347,1983.099,0.009952
DSU-SYN-31,3,126.461,76.75,30.014,61.221,79.994,25.389,1863.752,0.012128
DSU-SYN-31,4,109.692,81.271,30.323,67.403,73.879,28.792,2011.966,0.014774
DSU-SYN-31,5,118.473,76.521,27.063,87.954,80.386,27.794,1883.562,0.017986
DSU-SYN-31,6,115.209,79.787,23.985,74.637,84.513,29.153,1896.197,0.021881
DSU-SYN-31,7,117.172,93.653,28.306,85.37,72.683,29.477,1905.719,0.026597
DSU-SYN-31,8,112.701,81.646,30.532,74.13,76.387,31.921,1848.837,0.032295
DSU-SYN-31,9,122.173,83.153,27.932,67.034,74.282,31.107,2030.785,0.039166
DSU-SYN-31,10,119.684,88.568,25.363,78.504,84.013,27.994,1978.654,0.047426
DSU-SYN-31,11,120.689,84.489,27.612,73.565,87.539,31.834,1937.901,0.057324
DSU-SYN-31,12,115.171,83.517,28.904,82.142,81.529,28.348,1814.941,0.069138
DSU-SYN-31,13,117.909,74.844,27.752,76.996,80.354,35.32,1785.691,0.083173
DSU-SYN-31,14,129.157,82.713,29.511,71.927,83.716,30.536,1922.483,0.09975
DSU-SYN-31,15,108.45,84.598,30.852,79.426,85.17,33.347,1887.745,0.119203
DSU-SYN-31,16,126.52,84.863,28.973,81.936,78.993,24.034,1926.431,0.141851
DSU-SYN-31,17,112.195,93.239,32.941,87.029,77.669,28.199,1901.225,0.167982
DSU-SYN-31,18,129.265,82.183,23.233,88.755,88.7,34.993,2028.89,0.197816
DSU-SYN-31,19,126.165,86.515,24.097,83.481,84.099,30.648,1953.645,0.231475
DSU-SYN-31,20,116.011,81.916,34.066,95.384,81.103,31.847,1908.883,0.268941
DSU-SYN-31,21,124.784,96.462,25.849,87.825,85.175,32.635,2104.866,0.310026
DSU-SYN-31,22,132.549,87.294,31.572,86.523,79.034,32.179,2050.169,0.354344
DSU-SYN-31,23,124.299,84.901,28.961,84.315,78.712,32.483,2046.522,0.401312
DSU-SYN-31,24,128.991,85.898,28.915,97.453,83.757,31.98,2019.653,0.450166
DSU-SYN-31,25,130.656,96.942,33.386,89.381,80.506,36.927,2106.802,0.5
DSU-SYN-31,26,123.605,99.099,29.508,98.782,95.607,30.019,2102.534,0.549834
DSU-SYN-31,27,130.678,105.934,29.231,99.988,87.818,29.425,2068.068,0.598688
DSU-SYN-31,28,127.625,88.411,32.097,98.173,90.083,31.371,2080.165,0.645656
DSU-SYN-31,29,128.388,95.589,34.309,95.033,81.124,31.506,2115.475,0.689974
DSU-SYN-31,30,134.771,101.732,36.172,95.089,94.941,29.448,2146.27,0.731059
DSU-SYN-31,31,124.448,95.604,39.494,96.95,85.928,34.261,2091.223,0.768525
DSU-SYN-31,32,125.626,107.038,34.751,97.943,89.433,32.606,2245.49,0.802184
DSU-SYN-31,33,132.5,81.646,38.282,97.624,94.441,36.225,2179.044,0.832018
